0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
-4,-4,-4,-4,-4,-4,-2.15,-0.21,0.47,0.34,2.51,4,4,0.33,-2.13,-2.23,-1.68,-0.19,-0.26,-0.5,-0.88,-1.05,-3.75,-1.98,-2.58,0.51,0.66,0.32,-0.42,-0.42,-41.56,83.62,500.49,-19.1,16.91,-112.67,33.14,55.97,59.51,34.73,-5.62,-125.55,6.77,227.11,10.99,-71.59,-124.69,-13.49,40.77,56.46,-377.26,-1191.41,-2000,-1665.77,-684.75,-167.05,199.77,248.54,149.84,151.12
-4,-4,-4,-4,-4,-4,-1.85,-0.5,0.36,0.31,1.79,4,4,3.24,-1.48,-2.59,-1.72,-0.68,-0.29,-0.32,-1.67,-2.36,-4,-2.32,-3.29,-0.44,0.19,0.33,-0.3,-0.69,45.23,164.06,650.45,8.91,457.52,-79.77,91.49,105.77,-14.77,-2.93,4.64,-130.86,-141.3,154.79,-105.16,-25.88,-46.14,-111.94,78,90.82,-265.75,-877.32,-1999.63,-1697.51,-724.24,-307.07,94.91,235.11,226.56,196.47
-3.2,-4,-4,-4,-4,-4,-2.18,-0.47,-0.28,-0.19,1.67,4,4,3.53,-4,-1.45,-2.72,-1,-1.13,-1.07,-2.96,-1.73,-3.79,-2.58,0.26,-1.08,-1.04,-0.04,-0.17,-0.87,69.82,98.02,485.72,-89.84,274.72,-18.98,-172.91,122.74,18.07,0.79,83.07,19.41,104.25,39.37,-312.38,46.63,191.28,-152.4,23.01,86.91,-132.45,-659.12,-1667.79,-1943.54,-897.03,-246.22,-82.34,49.8,85.69,142.7
-3.42,-4,-4,-4,-4,-4,-2.92,-1.38,-0.41,0.02,2.41,4,4,3.99,-1.33,-1.77,-2.21,-1.31,-0.84,-0.42,-2.03,-1.99,-3.99,-3.77,-1.29,-1.36,-0.16,0.28,0.33,-0.47,65.98,75.87,387.51,75.13,300.9,24.11,-132.87,99.06,6.53,26.49,99.37,10.07,-6.16,-48.46,-142.15,14.59,77.45,-185,44.86,110.47,-37.35,-593.08,-1527.71,-1934.57,-963.38,-471.68,-93.44,125.24,193.97,219.24
-4,-4,-4,-4,-4,-4,-1.21,-0.01,0.47,0.36,2.82,4,4,1.28,-1.51,-1.91,-1.91,-0.44,-0.01,-0.49,-1.05,-1.28,-4,-2.58,-3.45,0.69,-0.34,0.54,-0.63,-0.99,-33.2,-19.35,541.87,-35.03,374.94,-109.99,29.36,60.55,13.73,53.1,42.05,-26.18,92.35,117.55,-507.08,46.45,-7.51,-23.8,145.45,126.28,-235.29,-949.4,-1998.23,-1947.39,-525.02,-184.27,77.27,189.21,160.34,168.76
-3.72,-4,-4,-4,-4,-4,-3.03,-1.36,-0.49,-0.24,2.11,4,4,4,-0.85,-0.61,-2.18,-1.67,-0.47,-0.39,-3.53,-3.18,-3.85,-3.9,-2.41,-1.54,-0.57,-0.4,0.58,-0.14,325.56,223.27,402.65,258.42,243.71,182.5,-43.95,-9.09,-20.69,66.65,168.82,78.19,170.04,18.68,-12.51,-164.73,125.85,-82.95,-69.82,56.82,-38.27,-618.53,-1517.58,-1989.56,-1272.16,-494.93,-145.63,117.13,205.02,223.88
-4,-4,-4,-4,-4,-3.77,-0.95,0.52,0.51,0.1,3.14,4,4,-1.06,-2.99,-2.64,-0.99,-0.13,-0.19,-0.76,-3.98,-4,-4,-0.8,0.59,0.87,0.3,-0.33,-0.46,-0.93,128.97,522.34,115.17,132.02,-171.45,110.29,163.94,29.97,57.43,34.85,57.92,-61.1,-270.94,-344.18,-60.18,-134.77,-98.63,41.5,17.27,62.32,-158.63,-1393.74,-2000,-1411.93,-601.68,-139.89,186.52,183.29,93.26,88.93
-3.97,-4,-4,-4,-4,-4,-2.39,-0.98,0.07,0.28,3.43,4,4,-0.5,-0.52,-1.53,-1.95,-0.32,0.06,-0.31,-4,-3.06,-4,-1.16,-1.84,0.87,-0.03,0.88,0.22,-0.24,116.82,219.73,540.22,-111.39,61.71,-6.71,145.87,60.73,32.59,24.11,89.11,-126.1,-69.03,-169.98,-264.47,33.69,-122.19,-142.27,34.36,37.84,-147.77,-913.82,-1999.57,-1617.92,-666.2,-261.23,92.77,258.24,226.99,203.74
-4,-4,-4,-4,-4,-4,-2.02,-0.73,0.11,0.39,2.46,4,4,1.78,-1.4,-2.51,-1.8,-0.6,-0.2,-0.29,-1.5,-1.72,-3.36,-1.71,-1.88,-0.42,-0.6,0.75,-0.01,-0.39,97.84,159.18,443.12,-97.17,308.96,-46.94,43.27,37.17,-12.39,24.96,123.72,2.38,142.4,138.79,-56.21,-2.44,-95.89,-164.73,39.73,18.68,-208.01,-766.54,-1951.29,-1734.56,-781.31,-326.17,109.8,223.14,196.9,211.49
-2.94,-3.31,-4,-4,-4,-4,-3.35,-1.78,-0.77,0.06,1.73,4,4,4,1.08,-2.02,-2.16,-1.33,-1.1,-0.37,-2.73,-3.43,-3.26,-3.53,-1.85,-2.29,-1.69,0.12,0.29,-0.3,229.43,275.33,460.27,367.37,202.09,206.3,-153.02,39.43,-38.88,10.93,187.19,77.88,9.46,100.52,38.33,23.86,114.56,-206.48,1.65,49.13,-45.65,-433.04,-1491.33,-1861.27,-1214.23,-512.27,-133.73,113.4,184.88,191.89
-2.85,-4,-4,-4,-4,-4,-2.49,-0.95,0.08,0.35,1.8,4,4,4,-4,-1.91,-1.96,-1.13,-0.45,-0.39,-2.56,-3.13,-3.99,-4,-1.75,-2.03,-1.08,0.01,0.37,-0.46,134.7,171.51,539.61,428.04,280.03,89.42,28.32,103.39,-14.71,6.41,107.12,24.48,-28.81,214.84,11.6,-58.96,74.16,-239.99,9.03,68.42,24.41,-377.2,-1240.48,-1999.69,-917.18,-364.07,-76.23,132.93,172.73,151.25
-4,-4,-4,-4,-4,-3.66,-2.41,-0.88,0.1,0.09,3.3,4,4,1.38,-2.32,-2.73,-1.53,-0.27,0.2,0.17,-0.05,-2.92,-4,-4,-2.15,-0.63,0.09,0.47,-0.56,-0.62,-125.49,321.04,470.46,723.14,-24.9,-90.64,50.17,-59.94,-97.05,-22.4,30.21,-24.17,287.23,-91.55,333.62,24.29,-198.85,21.73,198.91,65.06,-535.03,-1326.6,-1892.09,-1275.33,-796.69,-19.84,282.59,413.45,323.06,278.99
-4,-4,-4,-4,-4,-2.57,-1.07,-0.37,-0.02,-0.09,4,4,3.2,-0.76,-2.17,-1.99,-1.13,-0.36,-0.2,-0.43,-1,-2.96,-2.68,-1.74,-1.01,-0.43,-0.51,-0.65,-0.79,-0.76,178.41,449.28,190.98,169.68,-151.06,-67.93,121.83,40.1,-26.06,9.52,-21.48,148.5,240.11,175.66,87.65,-0.73,-120.97,-21.79,16.97,-35.46,-929.87,-1709.78,-1524.66,-892.7,-373.17,-15.87,161.25,206.05,223.51,211.67
-3.8,-4,-4,-4,-4,-2.71,-1.02,-0.2,0.11,0.02,2.46,4,4,-0.12,-4,-2.32,-1.23,-0.67,-0.88,-0.69,-1.06,-0.47,-4,-1.13,-1.77,0.66,1.98,0.31,-0.93,-0.37,-173.34,77.27,179.87,-155.21,13,-566.47,174.26,153.02,80.87,77.94,-40.34,-52.55,220.76,-58.53,17.52,33.75,-163.57,85.75,117,-11.41,-309.08,-971.01,-1962.22,-1819.34,-679.08,-109.31,125.85,89.42,104.25,176.7
-4,-4,-4,-4,-4,-3.53,-1.63,-0.49,0.13,0.08,3.8,4,4,-1.3,-1.11,-2.35,-1.52,-0.51,-0.35,-0.5,-2.69,-4,-4,-1.67,-0.62,0.83,0.38,0.3,-0.33,-0.25,108.15,430.73,251.89,-37.66,-21.67,-109.25,186.52,64.58,36.25,42.24,82.58,3.11,-0.49,-214.78,-211,2.08,-151.61,-23.8,76.05,61.34,-280.82,-1089.11,-2000,-1300.78,-531.49,-206.73,150.94,223.27,206.6,209.78
-4,-4,-4,-4,-4,-3.1,-1.47,-0.69,-0.21,-0.39,3.38,4,4,-1.52,-1.65,-1.59,-1.75,-0.79,-0.65,-0.61,-1.13,-0.95,-4,-2.35,-2.02,0.29,0.3,0.23,-0.15,-0.66,-82.4,254.88,337.34,224.24,149.05,-113.28,48.34,37.17,-12.08,55.66,-28.87,2.26,85.45,128.66,15.32,27.89,-52.37,-40.59,98.08,94.54,-394.96,-1366.82,-1815.19,-1209.05,-579.9,-162.6,40.89,189.88,193.18,262.63
-4,-4,-4,-4,-4,-2.74,-0.99,-0.38,-0.15,-0.22,4,4,3.07,-1.71,-1.11,-2.23,-1.02,-0.6,-0.4,-0.51,-1.96,-3.61,-0.73,-0.93,-1.25,-0.92,-0.41,-0.53,-0.93,-0.99,44.49,298.95,-94.12,437.5,-62.26,140.81,56.88,-69.21,-23.32,40.34,-49.99,70.19,-62.5,-47.73,73,-137.21,-83.07,50.54,49.19,-40.53,-744.14,-1951.97,-1801.7,-695.56,-347.47,-27.28,190.43,243.35,235.78,288.76
-4,-4,-4,-4,-4,-2.99,-1.29,-0.84,-0.63,-0.46,3.41,4,4,-2.07,-1.12,-1.9,-1.36,-0.97,-0.66,-0.36,-0.42,-2.12,-4,-1.53,-2.09,0.08,0.09,0.71,0.33,-0.3,6.23,477.54,429.75,-139.89,162.05,-276.06,68.36,25.57,7.51,60.73,53.16,154.91,403.32,250.73,-65.06,11.23,-115.23,-75.32,106.32,100.89,-373.29,-1218.69,-1882.02,-1385.5,-444.4,-149.96,49.01,154.6,248.17,308.35
-3.33,-3.41,-4,-4,-4,-4,-3.23,-2.02,-1.54,-1.18,2.49,4,4,4,0.37,-2.62,-1.04,-1.31,-1.07,-0.9,-2.16,-2.01,-1.7,-1.18,-2.48,-1.64,-0.91,-0.34,0.54,0.22,214.54,198.24,208.86,296.69,316.1,-102.17,-320.19,-71.17,67.2,-33.02,97.84,15.87,102.72,185.97,302.25,191.35,196.23,-206.12,-278.26,21.48,-69.09,-484.13,-1233.89,-1859.99,-1108.4,-580.02,-131.29,29.11,183.59,298.34
-4,-4,-4,-4,-4,-4,-2.28,-0.79,-0.34,-0.26,2.13,2.86,4,4,-4,-1.5,-3.14,-0.76,-0.51,-0.33,-1.17,-1.84,-4,-4,-2.39,-1.8,-0.74,-0.67,0.24,-0.19,6.96,18.49,371.09,527.47,406.92,517.4,-125.37,95.4,-29.11,-57.98,8.91,68.6,-6.35,7.87,251.46,-277.22,300.78,-155.03,-85.57,71.04,23.74,-591.43,-1361.02,-2000,-1131.53,-207.03,-178.83,180.66,233.28,287.96
-4,-4,-4,-3.99,-1.93,-0.65,-0.11,-0.21,-0.2,-0.31,4,2.35,-2.23,-2.63,-2.16,-1.18,-0.63,-0.56,-0.09,0.04,-4,-3.03,-2.43,1.02,0,-0.44,-1.13,-0.84,-0.88,-1.01,624.27,181.15,-97.11,-118.9,138.24,114.69,37.54,42.72,38.09,7.08,305.05,322.81,57.5,-26.73,13.92,-1.04,19.1,-8.18,-24.11,-65.49,-1999.27,-1581.73,-487.24,-282.1,37.72,136.05,223.94,279.97,343.02,353.82
-4,-4,-3.65,-0.94,-0.38,-0.07,-0.01,-0.15,-0.15,-0.45,-2.77,-2.07,-3.09,-1.05,-0.41,-0.42,-0.34,0.28,0.51,0.48,1.35,-1.78,0.75,-0.68,0.56,-0.1,-0.68,-0.76,-0.86,-0.37,-455.69,334.53,-23.99,125.67,80.69,10.99,23.44,8.12,-10.19,-58.47,272.28,-143.68,-42.48,-34.67,-104.61,80.2,70.68,46.63,13.06,-35.34,-1583.5,-516.17,-62.32,168.46,219.12,231.57,312.19,376.34,410.28,412.54
-4,-4,-3.82,-1.29,-0.54,0.41,-0.21,-0.56,-0.33,-0.9,-2.58,-1.13,-2.52,-1.21,-0.44,-0.51,-0.6,-0.13,-0.08,0.34,-0.96,-1.99,-1.36,1.07,0.12,-1.35,-0.9,-0.27,-1.07,-0.9,-15.2,207.76,-37.9,88.38,70.31,31.31,-2.99,-33.75,-12.39,17.7,30.46,-100.95,75.5,-261.9,84.9,114.87,-2.01,34.91,103.33,-26.79,-1462.89,-511.17,-38.7,126.77,179.44,165.28,254.33,365.11,444.21,439.82
-4,-4,-4,-3.55,-1.38,0.45,0.57,0.5,0.19,-0.2,4,-0.8,-2.94,-3.19,-0.62,0.38,-0.14,-0.5,0.21,0.14,-4,-1.45,-2.17,-0.54,0.61,0.44,-0.51,-0.4,-0.38,-0.38,417.24,92.22,96.19,-25.39,118.77,-117.43,1.77,3.54,37.17,18.31,-110.66,-172.97,-71.72,36.25,-228.33,143.62,106.69,10.44,40.95,77.39,-1999.51,-1854.49,-598.51,-61.34,283.08,226.62,117.8,197.45,280.52,297.06
-4,-4,-4,-4,-3.87,-0.75,-0.13,0.13,0.39,0.39,4,4,4,-4,-3.85,-1.1,-0.63,-0.68,-0.6,0.02,-4,-4,-4,-3.21,-1.47,0.55,1.57,-0.13,-0.04,-0.03,219.54,439.88,335.88,465.52,-34.61,20.2,-13.61,-2.93,-43.09,-26.67,149.6,-11.84,0.79,-344.73,-88.99,-211.3,-52.67,111.02,43.21,54.69,-120.24,-1304.87,-2000,-751.65,-208.56,149.48,26.67,6.9,96.31,139.59
-4,-4,-4,-4,-4,-4,-3.36,-0.26,0.74,0.85,0.85,4,4,4,-3.19,-4,-3.05,-0.91,-0.16,0.1,-2.35,-3.83,-3.08,-4,-4,-0.01,0.34,0.83,-0.46,-0.54,167.91,170.72,259.7,445.25,154.17,163.7,83.31,22.58,-15.5,-45.59,239.26,160.03,149.17,434.33,-229.86,-259.09,-177.61,-20.69,95.7,14.22,106.32,-136.84,-1566.47,-1998.23,-1140.44,-524.54,104.37,143.98,127.26,62.44
-4,-4,-4,-4,-4,-4,-1.64,-0.26,0.34,0.77,0.84,4,4,-0.66,-4,-4,-2.91,-1.15,-0.6,0.06,-2.76,-2.72,-2.91,-4,0.03,-1.36,1.96,0.41,-0.75,-0.4,139.83,21.36,346.01,318.36,114.2,49.19,157.59,34.79,15.5,-9.22,253.54,145.39,173.83,534.85,-466.98,-34.79,-163.39,103.76,108.46,45.59,-63.42,-413.94,-1411.99,-1943.05,-532.71,-434.63,-34.91,40.95,70.5,136.35
-4,-4,-4,-4,-4,-4,-1.64,-0.15,0.51,0.57,1.33,4,4,-0.57,-4,-3.52,-1.92,-0.78,-0.78,-0.34,-2.32,-1.54,-3.8,-4,-4,-1.97,0.17,1.03,-0.61,-0.35,45.59,44.86,529.24,62.5,470.28,-150.27,10.62,-70.92,-13.61,-3.91,118.71,60.79,276.79,249.02,-260.07,134.52,-286.56,56.58,137.57,9.09,-42.6,-559.14,-1941.16,-1981.32,-813.17,-319.52,50.78,87.71,64.21,131.84
-4,-4,-4,-4,-4,-3.74,-2.41,-0.72,0.11,0.61,1.52,4,4,0.96,-3.15,-3.06,-2.33,-1.38,-0.92,-0.1,-2.16,-2.01,-2.01,-4,-3.95,-1.17,1.13,0.25,-0.8,-0.67,117.43,149.17,463.99,357.42,32.84,-176.82,54.32,-31.07,36.68,16.6,135.62,32.9,359.86,352.78,-91.43,21.24,-194.03,116.21,97.66,9.89,-145.75,-598.21,-1853.15,-1813.54,-678.71,-314.88,34,55.11,137.88,211
-4,-4,-4,-4,-4,-4,-2.9,-0.53,0.02,0.39,1.58,4,4,1.31,-2.95,-2.17,-1.92,-1.07,-0.84,-0.44,-1.88,-1.87,-3.5,-4,-4,-1.59,1.72,0.96,-0.91,-0.81,62.38,164.18,504.82,238.16,267.15,-258.67,10.44,-43.95,22.52,-16.17,130,80.44,238.77,423.22,-63.78,-9.16,-312.87,129.7,107.42,13.31,-228.27,-732.85,-1958.25,-1855.35,-744.69,-204.41,68.3,94.24,100.16,180.85
-4,-4,-4,-4,-4,-4,-2.54,-0.3,0.17,0.42,1.67,4,4,3.74,-0.74,-3.66,-1.68,-1.13,-0.29,-0.38,-2.04,-3.36,-2.03,-3.12,-3.87,-2.75,-1.46,0.48,0.65,-0.47,171.63,130,220.58,524.41,468.02,-6.9,-36.74,-82.34,-56.15,-13.73,136.96,62.93,152.1,401.49,316.53,163.94,-143.07,-158.69,15.99,131.59,34.18,-276.25,-1675.35,-1909.61,-1154.17,-498.96,-54.81,161.38,118.23,73.85
-4,-4,-4,-4,-4,-4,-2.52,-0.28,0.39,0.56,1.54,4,4,4,-3.96,-3.09,-1.72,-0.61,-0.13,-0.43,-2.03,-3.84,-0.81,-4,-4,-3.4,-0.51,1.38,0.01,-0.64,194.21,179.75,200.13,814.21,103.15,-7.87,11.11,-11.9,-67.5,-32.78,177.06,130.19,88.56,424.01,391.48,-67.75,-287.23,-98.21,148.01,142.33,39.73,-317.57,-1712.77,-1745.54,-1390.08,-222.96,112.3,216.19,113.04,94.48
-4,-4,-4,-4,-4,-4,-2.58,-0.18,0.47,0.44,2.01,4,4,0.91,-3.76,-3.2,-1.96,-0.62,-0.15,-0.39,-2.52,-2.49,-3.09,-3.15,-2.74,-1.36,-0.45,0.92,-0.24,-0.4,168.21,-19.71,450.93,254.27,41.99,-57.37,20.26,-79.04,-24.9,22.09,194.52,-23.38,191.35,354.13,131.16,-15.63,-232.3,-51.03,85.94,29.36,-33.26,-606.26,-1999.94,-1729.68,-830.87,-291.02,81.42,211.98,128.17,126.77
-4,-4,-4,-4,-4,-4,-1.12,0.37,0.57,0.49,1.35,4,4,2.71,-3.96,-3.73,-1.58,-0.43,-0.4,-0.4,-2.24,-2.37,-4,-4,-2.77,-2.65,-0.18,0.52,-0.85,-0.85,128.42,195.92,510.62,113.83,502.32,-104.86,41.56,-131.1,-67.87,-31.07,122.07,-46.02,176.82,358.4,-72.51,240.48,-255.86,63.6,137.21,10.93,-17.03,-452.27,-1883.24,-1897.16,-743.65,-110.78,147.89,180.42,130.43,161.19
-4,-4,-4,-4,-4,-4,-2.7,-1.12,0.68,0.68,0.98,4,4,4,-1.89,-3.6,-2.22,-1.26,0.22,-0.23,-2.32,-3.4,-1.85,-3.74,-2.83,-2.98,-1.66,1.74,-0.6,-0.5,159.12,102.05,118.65,499.94,340.15,-51.57,-48.52,-240.3,-129.39,25.88,271.24,109.86,49.38,395.51,199.28,222.66,-216.67,-89.11,196.35,-14.53,68.12,-198.12,-1292.54,-2000,-1428.22,-336.12,47.49,213.5,189.51,115.91
-4,-4,-4,-4,-4,-4,-1.56,0.27,0.39,0.24,1.36,4,4,2.22,-3.1,-3.69,-1.4,-0.29,-0.13,-0.69,-1.94,-3.53,-3.87,-3.81,-1.47,-1.75,-0.46,0.9,-0.44,-0.78,101.32,186.65,413.76,41.08,391.48,40.16,40.77,-47.06,-36.87,-7.14,147.71,28.93,60.67,322.08,-141.42,86.55,-227.91,-32.59,114.81,71.17,78.43,-404.85,-1827.94,-1979.74,-821.17,-292.11,70.92,157.29,66.83,69.64
-3.54,-4,-4,-4,-4,-3.29,-2.27,-0.43,-0.03,0.01,1.82,4,4,-1.05,-2.68,-3.93,-1.51,-0.76,-0.79,-0.72,-1.95,-3.47,-4,-3.98,-3.39,-1.72,1.37,0.4,-0.71,-0.91,12.02,246.83,567.26,185.55,319.15,-100.16,18.68,-51.51,-34.48,-55.85,107.06,-31.25,69.4,105.71,-118.53,128.97,-255.8,87.59,115.6,63.11,-241.94,-863.83,-1999.69,-1723.27,-771.42,-239.07,143.19,166.81,168.33,279.91
-4,-4,-4,-4,-4,-3.72,-0.68,0.55,0.27,0.06,1.99,4,4,-1.66,-3.74,-2.84,-1.09,-0.18,-0.85,-0.88,-2.42,-2.16,-4,-0.65,-4,-1.6,0.83,-0.34,-1.43,-0.85,61.95,135.99,497.25,52.86,389.28,-168.88,18.86,-8.97,-30.33,-31.43,117.37,-45.1,140.32,140.69,32.84,8.3,-196.78,115.54,103.76,-27.22,-110.11,-833.92,-2000,-1875.92,-668.76,-11.41,108.03,85.69,48.71,144.96
-4,-4,-4,-4,-4,-4,-1.87,0.36,0.99,0.82,1.07,3.91,4,4,-3.59,-4,-1.26,-0.07,-0.31,0.09,-2.3,-3.72,-3.51,-4,-3.24,-0.56,1.01,0.69,-0.77,-0.55,140.2,75.56,324.71,517.82,317.32,-56.82,79.16,76.6,2.99,-59.69,265.5,143.74,-113.4,311.34,73.55,28.75,-253.97,63.11,136.96,-2.62,45.84,-450.38,-1652.1,-1999.94,-1053.89,-370.54,160.34,178.04,124.69,151.98
-3.79,-4,-4,-4,-4,-4,-3.93,-1.46,0.31,-0.23,-0.5,3.74,4,4,2.97,-1.82,-4,-0.85,0.78,-0.86,-2.89,-3.92,-2.41,-4,-4,-4,-2.25,-0.57,0.27,-1.09,159.85,83.56,169.13,857.79,596.5,296.45,19.96,-164.12,-213.87,-75.62,306.21,135.5,-107.06,352.05,421.75,110.23,53.04,-162.84,106.93,152.28,32.9,-268.74,-1529.42,-2000,-1525.02,-511.6,-86.79,327.51,154.79,64.27
-4,-4,-4,-4,-4,-2.24,0.07,0.6,0.15,0.15,2.79,4,4,-1.78,-4,-1.06,1.55,-0.24,-1.07,-0.6,-1.88,-3.82,-4,-4,-0.8,-1.56,2.96,-1.01,-0.48,-0.32,33.33,236.82,383.79,296.69,-151.92,114.93,-105.47,-3.54,-14.1,12.08,108.83,-0.67,34.91,195.98,183.9,-354,-186.83,232.54,19.47,38.33,-503.3,-1464.17,-2000,-1564.33,-320.07,292.05,283.69,-13.92,8.91,122.01
-4,-4,-4,-4,-4,-4,-2.46,-0.1,0.12,0.13,1.24,4,4,4,0.37,-3.24,-2.18,0.88,-0.44,-0.8,-2.86,-2.07,-2.22,-4,-4,-2.98,-3.42,3.18,-0.26,-1.55,110.84,-15.99,341.74,547.49,406.49,159.06,43.64,-46.26,-2.87,-24.11,226.93,62.74,173.65,313.23,304.38,281.49,-108.83,-318.05,237.3,128.97,53.22,-516.97,-1931.52,-1903.02,-1204.04,-512.08,50.9,206.54,-9.58,50.29
-4,-4,-4,-4,-4,-4,-2.31,-0.46,0.57,-0.02,1.25,4,4,3.56,-3.97,-2.87,-1.27,-0.16,0.43,-1.08,-2.36,-1.87,-1.87,-3.31,0.92,-4,-1.73,2.17,-1.91,-1.11,88.56,-55.73,327.94,157.04,174.74,359.31,-92.77,-169.62,-1.83,37.23,224.67,24.54,186.4,265.08,101.38,277.77,-443.91,77.09,183.47,-54.75,-19.9,-619.87,-2000,-1988.34,-1199.77,-100.77,116.46,176.64,48.22,31.98
-2.94,-4,-4,-4,-4,-4,-2.7,0.62,0.74,0.45,1.31,4,4,4,-3.33,-4,-2.31,0.6,0.19,-0.48,-3.38,-0.53,-4,-4,-1.7,1.92,-1.02,1.22,-0.2,-1,-13.55,-121.46,420.1,246.03,-5.68,-141.6,196.9,19.78,41.5,-6.47,138,-96.92,-46.08,-88.44,-71.84,42.3,-233.64,-82.15,108.28,114.14,-5.19,-555.42,-1724.12,-2000,-1194.82,-444.27,252.75,261.11,105.9,35.77
-4,-4,-4,-4,-4,-4,-1.22,0.59,0.75,0.05,2.41,4,4,1.21,-3.96,-3.23,-2.03,0.55,-0.11,-0.85,-1.17,-0.77,-2.25,-2.48,-2.99,-2,-0.69,1.07,-0.45,-0.89,50.29,-76.78,296.51,327.64,219.24,-24.78,47.91,-20.51,-15.14,6.16,73.67,-56.58,105.1,140.01,54.93,107.67,-242.92,-1.16,124.76,79.41,-113.89,-867.07,-2000,-1884.58,-732.42,-207.34,137.88,183.65,25.76,21.48
-4,-4,-4,-4,-4,-4,-1.95,-0.36,0.29,0.19,1.24,4,4,2.26,-2.84,-4,-1.21,-0.31,-0.62,-0.28,-2.23,-1.87,-1.33,-1.13,-2.88,-1,0.39,1.18,-1.11,-0.73,88.44,-35.71,160.58,221.37,194.15,-155.88,-48.83,64.82,-50.78,-10.68,122.99,11.84,-77.58,173.03,232.3,84.9,-184.51,39.86,154.05,-8.18,-97.78,-621.77,-1953.8,-1832.09,-1133.42,-345.76,187.26,181.64,124.21,148.38
-4,-4,-4,-4,-4,-4,-1.71,0.25,0.34,0.09,1.56,4,4,-0.27,-3.08,-4,-1.5,0.05,-0.17,-0.45,-1.73,-0.82,-3.65,-1.88,-2.45,-0.44,-0.72,0.71,-0.07,-0.58,-39.37,-107.06,482.6,-12.27,394.59,-22.95,132.26,-22.46,-41.08,61.89,42.85,-94.97,-136.47,115.72,-61.71,124.63,-199.1,-58.78,94.67,59.27,-185.55,-840.94,-1999.57,-1857.73,-891.54,-270.39,215.88,255.92,208.31,201.54
-4,-4,-4,-4,-4,-4,-2.1,-0.18,0.29,0.08,2.17,4,4,3.67,-3.74,-3.82,-1.48,-0.04,-0.38,-0.45,-1.78,0.33,-2.29,-2.25,-2.7,-0.77,-0.04,0.77,-0.73,-0.83,3.42,-61.34,404.85,185.42,-15.81,-180.91,40.1,34.06,-7.69,52.43,69.58,-65,247.25,319.46,239.81,56.21,-207.58,-39.43,139.22,26.49,-89.48,-776.31,-1996.7,-1971.31,-960.14,-143.68,229.74,257.02,169.86,198.97
-4,-4,-4,-4,-4,-4,-2.36,0.21,0.39,-0.06,2.3,4,4,1.71,-2.37,-3.44,-0.87,0.01,-0.33,-0.37,-1.32,-3.23,-4,-1.4,-0.18,-1.72,-0.71,0.21,-0.61,-0.61,-27.83,108.09,628.11,69.58,152.47,189.33,212.16,-127.69,-30.15,16.66,82.64,-64.27,-164.49,101.26,140.26,150.88,-452.15,103.39,114.81,25.76,-305.05,-1157.04,-2000,-1533.26,-825.93,-25.39,403.38,260.44,228.21,287.6
-4,-4,-4,-4,-3.59,-2.1,-0.21,0.27,0.05,0.2,4,4,-1.58,-1.54,-2.28,-1.59,-0.19,-0.29,-0.33,0.33,-3.22,-4,-0.95,-0.46,-1.11,-0.85,0.21,-0.38,-1.14,-0.63,306.46,548.89,141.05,47.06,122.8,148.19,-50.96,30.7,134.58,32.71,-49.44,136.41,71.17,-69.58,70.98,-241.27,-8.61,106.81,40.71,-45.59,-1490.72,-2000,-1165.59,-530.03,-130.92,149.6,257.63,180.3,187.44,208.8
-4,-4,-4,-4,-4,-4,-1.95,0.18,0.64,0.87,0.81,3.47,4,4,-3.96,-4,-1.43,-0.7,-0.05,0.11,-2.91,-4,-2.2,-3.72,-4,-2.7,-2.67,-0.43,-0.28,-1.09,167.36,90.7,351.68,468.14,771.42,239.81,-42.85,-124.76,-189.58,-134.83,190.25,68.79,-154.85,193.54,60.36,6.77,57.68,-95.52,55.3,143.37,211,-98.63,-1334.72,-2000,-1506.29,-347.72,157.59,204.22,203.74,168.33
-4,-4,-4,-4,-4,-1.87,-0.34,0.66,-0.1,-0.26,4,4,0.43,-2.47,-3.4,-1.83,-0.44,0.34,-0.11,-0.09,-3.49,-4,-3.99,0.03,-1.72,-1.72,0,-0.04,-0.66,-0.98,156.01,795.1,94.48,250.37,309.57,118.71,-132.81,-50.78,-12.7,-26.79,-123.17,107.42,-89.78,-126.1,175.96,-120.18,-75.87,118.59,135.5,146.12,-920.29,-1989.93,-1742.92,-657.59,-209.41,174.19,303.59,328.92,297.24,397.4
-4,-4,-4,-1.34,0.2,0.96,0.61,0,-0.23,-0.38,1.54,-4,-3.45,-1.65,-0.25,0.08,-0.41,-0.1,-0.64,0.38,-3.59,-1.76,0.28,-0.16,0.28,-0.18,-1.38,-1.29,-0.98,-1.1,204.65,294.68,-158.75,140.44,34.18,49.62,81.05,85.14,-75.74,-47.97,-15.2,-189.33,47.79,-88.38,-21.97,159.97,132.32,-90.58,-16.66,-187.74,-1999.27,-1039.67,-195.8,173.83,226.56,177.98,121.28,217.83,299.62,457.76
