0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
-4,-4,-4,-4,-1.89,-1.32,-0.73,-0.13,-0.05,-0.28,-2.98,1.79,4,4,4,1.87,0.08,0.55,0.73,0.71,0.83,1.67,4,4,2.83,3.16,0.06,1.4,1.37,0.56,93.38,388.43,343.93,285.16,-31.07,-166.14,194.95,-153.38,-76.42,12.15,32.47,-210.39,-328.49,-632.57,-353.76,115.23,-5.07,-21.61,26.98,49.01,539.43,1073.43,1061.1,802.67,615.05,-93.32,18.55,108.64,71.35,17.21
-4,-4,-4,-2.97,-0.93,-0.7,-0.32,-0.3,-0.21,-0.35,2.03,4,4,4,3.27,1.39,1.12,0.8,0.9,0.9,1.18,1.96,3.44,-0.76,2.1,0.92,0.37,0.79,0.64,0.24,283.87,-59.08,-30.09,214.36,-214.97,75.01,-18.01,-82.4,-13.12,-22.71,-112.67,-224.3,70.62,-102.05,-36.19,48.58,29.42,7.2,19.84,32.78,1227.84,1376.77,684.57,332.52,87.34,9.52,7.08,-0.85,-11.35,-34.3
-4,-4,-3.7,-1.94,-1.04,-0.52,-0.35,-0.41,-0.56,-0.81,2.67,4,4,3.57,1.95,1.68,1.44,1.16,0.99,1.26,2.22,3,2.02,0.8,1.41,1.06,0.79,0.8,0.61,0.37,448.12,-132.57,235.72,37.23,-53.16,-58.35,-86.55,-83.19,-14.89,-22.28,-282.04,-132.51,-27.59,4.27,-46.94,-8.06,4.52,8.79,33.87,10.25,728.27,793.76,362.67,140.69,111.45,64.03,19.17,-38.02,-86.18,-126.53
-4,-4,-4,-4,-3.81,-0.85,-0.99,-0.17,-0.13,-0.13,-2.09,1.08,4,4,4,4,1.7,0.91,0.59,0.41,1.33,1.6,2.38,3.14,0.07,0.06,1.44,0.66,0.32,0.42,109.19,90.7,-20.75,188.54,-68.66,-63.35,-76.6,28.38,-3.3,-38.09,-95.95,-238.34,-22.4,-102.91,99.67,-68.85,-21.18,57.37,51.51,32.78,317.75,1008.91,1418.03,965.45,764.95,156.56,-109.68,-47.85,-40.41,-23.68
-3.42,-4,-4,-4,-4,-4,-2.13,-1.18,-0.54,-0.39,-2.08,-1.01,1.97,4,4,4,3.69,1.23,1.75,1.71,2.18,1.47,1.3,1.71,2.92,-0.62,0.32,0.47,0.51,0.71,-25.15,401.37,143.68,117.25,221.68,-222.35,87.83,-70.5,5,-5.55,82.4,47.91,39.43,2.08,-261.84,208.56,-63.23,31.56,-12.33,-2.5,44.01,555.42,1250.12,1388,1032.17,769.9,58.29,108.58,112.3,47.97
-4,-4,-4,0.68,-2.25,-0.42,-0.25,-0.06,-0.34,-0.44,3.34,4,4,4,0.81,1.2,1.06,1.08,0.68,0.66,0.54,1.85,2.88,3.12,1.33,0.18,0.98,1.14,0.6,0.5,109.25,74.58,-299.26,215.64,-111.63,89.6,-170.9,-75.62,-20.81,-20.45,-203.25,-419.19,-183.35,-221.19,250.18,-38.02,2.93,25.94,56.46,27.22,1014.77,925.23,868.29,454.77,-94.97,107.48,63.66,29.11,-32.1,-52.73
-4,-4,-4,-2.95,-1.21,-0.73,-0.47,-0.36,-0.43,-0.62,3.01,4,4,4,2.65,1.43,1.39,1.41,1.22,1.02,0.36,1.05,1.74,0.22,0.67,0.92,0.71,0.55,0.4,0.27,341.98,482.36,-27.83,90.09,-24.96,-94.42,8.18,-4.7,-54.32,-27.89,364.26,-122.8,-111.51,37.72,-3.3,-2.38,5.31,2.75,24.48,21.18,1213.07,1146.24,874.76,268.25,40.59,46.57,40.95,-0.79,-37.48,-89.97
-4,-4,-4,-4,-0.75,-1.81,-0.09,-0.38,-0.43,-0.46,1.43,4,4,4,3.7,0.55,1.69,0.9,0.67,0.95,1.85,3.06,3.88,-0.93,2.22,0.27,0.47,1.23,1.06,0.56,614.44,580.51,-171.57,36.25,-119.93,-10.07,108.58,-255.13,-66.77,40.53,-86.12,-593.14,-372.25,-185.73,22.71,76.11,-118.65,18.98,61.1,51.15,1019.04,1220.64,880.98,639.28,11.35,10.86,84.05,-38.02,-21.97,-46.81
-4,-4,-4,-3.98,-2.82,-0.91,-0.4,-0.4,-0.34,-0.33,1.72,4,3.43,4,0.86,1.24,1.43,0.78,0.78,0.9,3.08,4,2.57,4,1.49,0.49,0.61,1.15,0.51,0.35,522.77,552.61,-163.27,-63.35,-7.2,123.54,-85.21,-125.98,-5.92,-122.19,-498.47,-786.44,-219.54,-295.53,164.49,-31.07,13.37,55.97,74.28,95.46,990.6,975.83,769.17,362.18,-59.75,165.77,60.42,7.57,18.37,-13.67
-4,-4,-3.5,-1.68,-0.67,-0.6,-0.18,-0.26,-0.38,-0.46,4,4,4,4,2.36,1.26,1.28,1.09,0.93,1.1,1.37,2.15,1.32,1.78,1.07,0.92,0.84,0.71,0.61,0.53,393.13,89.54,-206.97,133.67,-44.19,-21.36,-46.2,-94.48,-7.63,-47.67,-138.12,-274.66,-7.63,-66.83,6.53,-0.37,17.15,53.89,20.69,22.16,1018.98,779.54,534.79,256.41,65.37,36.62,19.71,-20.32,-52.73,-78.25
-4,-4,-2.6,-1.48,-0.83,-0.52,-0.22,-0.24,-0.37,-0.53,3.48,4,4,2.69,1.95,1.24,0.93,0.75,0.72,0.94,3.34,1.46,2.7,1.57,0.52,0.66,0.8,0.68,0.42,0.37,105.04,-265.99,-11.96,-30.64,123.41,-9.09,-55.91,-73,-40.16,-85.82,-368.16,-91.67,-114.62,59.14,4.7,20.51,37.23,62.01,45.78,23.25,663.88,613.95,320.19,136.23,80.32,23.68,2.62,-18.19,-40.65,-75.56
-4,-4,-4,-1.81,-2.02,-0.47,-0.5,-0.26,-0.16,-0.23,3.54,3.97,4,4,1.43,1.39,0.83,0.72,0.83,1,3.39,3.7,1.71,3.85,1.73,0.47,0.86,0.95,0.68,0.62,946.41,85.75,-135.19,16.54,-70.37,99.06,-87.83,-9.64,-44.01,-79.35,-607.97,-392.46,-129.09,-205.38,137.33,-21.18,21.67,-0.79,25.02,23.07,1219.85,761.29,737.49,291.75,-1.1,86.55,21,14.1,-11.6,-82.09
-4,-4,-4,-4,-0.89,-2.24,-0.51,-0.72,-0.37,-0.52,2.72,4,4,4,4,0.49,1.65,1.09,1.24,1.09,1.66,2.87,2.64,-0.66,1.93,0.71,0.22,0.54,0.58,0.24,252.01,340.64,88.99,71.17,-1.04,-193.85,-3.97,-89.36,-93.02,-74.4,138.37,-175.6,-61.89,15.32,-156.01,37.11,-8.79,-17.4,-13.37,0.98,1223.27,1327.64,969.85,783.39,226.07,114.26,107.06,63.78,41.32,-1.16
-4,-4,-4,-4,-0.9,-2.17,-0.39,-0.55,-0.36,-0.41,2.7,4,3.99,4,3.35,-0.09,1.46,0.49,0.74,0.86,1.07,2.89,2.5,1.53,3.04,0.97,-0.08,0.84,0.96,0.39,636.54,492.25,-350.16,269.04,-240.23,-158.2,265.26,-211.18,-19.47,9.28,-114.32,-498.23,-34.61,-395.14,-67.69,259.34,-86.3,11.23,3.36,48.22,1184.39,1233.34,800.42,627.99,-20.2,-3.78,91.98,-21.36,27.1,-29.48
-4,-4,-4,-4,-4,-2,-1.29,-1.19,-0.16,-0.52,-1.52,0.76,3.21,3.44,4,4,2.23,1.14,1.41,0.69,2.06,2.01,2.79,3.95,0.77,3.25,2.1,0.05,0.45,1,319.21,464.29,475.46,-37.54,-145.51,38.7,-182.5,77.51,-77.88,-146.3,-145.26,-304.44,-531.07,-267.33,11.78,-327.88,112.67,77.45,-33.87,38.76,553.41,872.92,955.99,680.11,739.56,386.72,72.08,112.24,42.24,8.91
-4,-4,-4,-2.5,-0.71,-1.15,-0.16,-0.24,-0.3,-0.41,3.29,4,4,4,3.51,0.7,1.18,0.87,0.67,0.67,0.48,1.8,3.15,2.09,2,1.05,0.83,0.94,0.64,0.36,217.83,416.5,-140.08,161.32,-20.75,11.6,32.96,-42.66,31.49,-36.5,45.04,-329.71,-295.41,-110.23,48.65,52.73,-12.63,19.41,23.44,39.98,1174.38,1166.02,846.56,476.14,9.58,-12.15,25.88,-25.88,-46.45,-52.55
-4,-4,-4,-1.85,-0.42,-0.77,-0.34,-0.2,-0.18,-0.18,2.17,3.51,4,4,2.72,0.59,0.52,0.38,0.26,0.43,1.46,3.12,3.99,2.92,2.69,0.95,0.69,0.97,0.71,0.45,249.88,106.87,-80.44,-46.94,-101.01,106.45,-27.83,-5.43,-5.13,-75.38,-325.2,-354.19,-230.47,-184.02,22.89,48.71,9.46,2.75,5.13,18.55,885.99,628.78,703,408.39,74.71,-5.49,19.29,1.22,-4.33,2.56
-4,-4,-4,-1.15,-2.2,-0.43,-0.28,-0.51,-0.18,-0.39,2.48,2.65,4,4,0.83,1.7,0.94,0.39,0.95,0.99,3.81,3.73,1.7,3.74,1.26,-0.01,0.7,0.96,0.36,0.5,457.7,-45.59,-6.65,-12.88,-61.22,241.88,-165.53,-30.15,-29.6,-127.5,-500.06,-264.53,-54.38,-164.25,234.37,-67.08,66.16,27.59,40.53,50.17,734.31,655.58,670.47,277.22,8.85,120.61,20.32,25.88,13.92,-34.42
-4,-4,-4,-4,-1.44,-2.39,-0.83,-0.58,-0.69,-0.69,-1.5,2.39,3.2,4,4,0.01,0.89,1.21,1.25,1.21,1.2,2.28,4,1.69,3.19,1.01,0.01,0.37,1.05,0.29,356.26,404.66,71.66,-13.06,74.52,-234.8,217.77,-107.97,-115.36,52.73,-160.1,-324.16,-317.63,-100.28,-259.77,169.56,-80.26,5.62,16.36,66.96,680.79,797.97,648.99,729.68,249.88,-53.22,158.26,73.12,40.04,-10.68
-4,-4,-4,-2.89,-0.79,-0.99,-0.55,-0.13,-0.14,-0.16,1.96,4,4,4,3.88,1.69,1.1,1.01,0.68,0.66,1.44,3.18,2.99,0.72,1.87,1.01,0.34,0.4,0.75,0.73,209.35,311.52,-70.13,104.68,34.18,-14.4,43.95,-96.68,-137.7,-75.62,-60.12,-211.3,-134.7,-52,-86.06,58.9,10.8,6.9,5.62,32.17,916.99,978.88,661.99,467.59,202.51,11.41,25.09,-7.39,-37.41,-29.54
-4,-4,-4,-0.9,-2.17,-0.97,-0.51,-0.87,-0.82,-1.01,3.67,4,4,4,0.71,1.22,1.6,1.08,1.12,1.05,0.23,1.28,1.7,1.01,0.39,0.63,0.43,0.26,0.07,0.01,408.26,254.39,-201.9,257.08,-297.67,102.17,-38.82,-101.99,0.12,-2.01,21.42,-309.57,-85.21,-193.73,107.3,-88.87,19.84,41.26,32.53,19.9,1224.73,1146.61,911.8,263.24,-30.58,156.07,73.97,10.99,-18.13,-67.93
-4,-4,-4,-1.97,-2.09,-0.15,-0.35,-0.27,-0.2,-0.39,3.31,4,4,4,1.12,1.41,0.67,0.69,0.91,1.13,2.96,3.98,2.71,3.77,1.12,0.48,0.92,0.91,0.69,0.43,469.48,37.78,98.57,24.41,-57.19,65.67,-134.22,-51.39,-45.35,-89.84,-294.13,-287.11,-308.96,-273.8,197.33,-40.77,30.76,17.21,38.57,38.15,1078.61,804.75,747.8,321.53,-45.59,55.18,-7.69,-6.96,-30.88,-61.71
-4,-4,1.57,-4,-0.56,-0.02,-0.32,-0.23,-0.24,-0.57,4,4,4,1.1,0.64,1.33,0.88,0.87,1.05,1.42,2.21,2.72,0.45,1.93,0.67,0.99,0.97,0.73,0.36,0.18,150.09,-76.66,297.97,-102.42,74.34,1.22,-150.39,-67.02,-76.54,-2.56,-122.92,-73.85,-120.24,119.81,-13.73,-57.68,59.14,32.23,50.66,2.26,876.89,916.99,762.94,-520.63,196.72,8.3,0,-2.44,-21.3,-79.47
-4,-4,-3.24,-0.83,-1.09,-0.66,-0.28,-0.54,-0.44,-0.46,4,4,4,4,2.01,1.05,1.14,0.76,0.88,1.18,1.63,2.63,1.03,1.48,1.23,0.39,0.36,0.31,0.39,0.32,502.81,-112.37,-258.18,278.38,-164.73,79.41,78.86,-103.58,-72.75,35.89,-448.61,-343.2,126.34,-259.7,124.08,31.07,-9.34,75.56,41.5,14.59,1033.45,689.39,629.03,200.26,-59.14,46.08,-1.77,-54.38,-34.61,-81.24
-4,-4,-4,-2.47,-0.78,-1.59,-0.33,-0.42,-0.77,-0.73,2.86,4,4,4,2.74,0.88,1.48,1.27,1.01,1.48,1.34,2.45,0.78,2.37,1.86,0.15,0.14,0.42,0.43,0.31,375.31,108.22,-275.39,241.03,-232.24,-86.12,116.76,-129.46,-101.93,27.34,-266.6,-410.71,-27.83,-390.14,111.21,150.76,-57.13,33.02,40.22,12.57,1053.16,783.08,690.73,360.9,30.4,53.65,49.74,-42.97,-50.6,-86.61
-4,-4,-2.06,-0.69,-1.19,-0.31,-0.2,-0.22,-0.19,-0.38,4,4,4,3.34,1.05,1.29,0.92,0.81,1.09,1.3,1.75,1.42,1.07,2.32,0.6,0.1,0.49,0.78,0.51,0.36,297.3,-64.94,-48.4,89.29,-50.11,54.87,-119.2,-99.06,16.91,-11.84,-155.33,-41.2,-27.83,-152.28,153.69,-17.4,8.85,4.27,0.98,21.12,936.65,780.33,552.49,41.5,28.14,60.91,-13.43,-10.56,-22.89,-77.09
-4,-4,-4,-3.38,-1.21,0.24,-1.9,-1.11,-0.26,-0.69,2.64,4,4,3.88,4,2.36,-0.39,0.32,1.31,1.07,0.83,1.05,1.46,0.19,1.41,2.19,-0.04,-0.89,0.18,0.25,393.43,273.07,-44.62,-44.98,173.77,-126.65,-74.95,243.1,-80.69,-227.11,-102.84,-249.27,-82.7,25.57,-365.54,1.89,354.49,-73.85,-39,52.98,922.49,913.7,513.73,406.56,350.04,-110.05,-186.52,49.99,-9.89,-106.81
-4,-4,-4,-1.33,-1.25,-0.65,-0.23,-0.36,-0.32,-0.26,4,4,4,4,1.51,0.95,1.05,0.87,1,1.76,0.99,2.65,1.64,1.79,1.39,0.4,0.53,0.68,0.7,0.44,383.06,240.6,-473.88,200.87,-148.38,-58.47,25.21,-105.65,-56.21,41.99,-341.98,-532.29,30.46,-290.34,90.45,72.02,-29.91,30.7,21.36,7.45,1101.26,848.14,710.51,97.96,-36.87,34.18,0.12,-57.5,-31.62,-81.67
-4,-3.85,-1.2,-0.88,-0.56,-0.19,-0.27,-0.33,-0.49,-0.75,4,4,4,2.04,0.87,0.88,0.71,0.84,1.27,1.59,2.32,2.53,1.74,1.45,0.5,0.64,0.95,0.63,0.37,0.65,-12.88,-213.56,10.8,-97.66,42.54,-87.28,-94.67,30.76,-82.89,-46.2,-323.24,-192.63,-110.23,55.24,25.88,23.44,27.04,20.08,32.59,-28.38,762.02,667.36,255.07,-23.8,16.66,0.55,-28.2,-37.96,-74.77,-142.09
-3.43,-1.27,-0.7,-0.73,-0.21,-0.27,-0.25,-0.36,-0.57,-0.83,4,4,2.25,1.04,1.16,0.96,1.15,1.37,1.64,1.97,0.8,1.87,1.49,0.29,-0.04,0.31,0.49,0.39,0.29,0.37,-113.53,96.74,-203.92,-71.41,35.4,-127.93,-77.27,9.89,-35.1,-56.15,54.63,-249.51,93.75,130.25,-11.35,30.64,10.62,-1.16,21.06,-4.58,583.13,219.24,43.33,46.02,20.32,-6.41,-11.29,-62.13,-135.31,-188.23
-3.25,-2.25,-1.42,-0.03,-0.78,-0.84,-0.48,-0.55,-0.84,-0.87,4,4,4,2.88,0.93,0.46,0.98,1.19,1.26,1.77,1.6,-0.01,0.74,1.58,0.65,-0.74,-0.14,0.28,0.11,-0.09,-196.23,-144.23,42.91,-138,-55.91,94.24,17.09,-83.25,-12.45,115.3,-136.6,55.97,-184.51,-52.12,174.26,73,-41.2,-0.79,15.63,-34.73,584.96,309.63,202.33,1.46,-124.63,-51.94,-38.94,-86.43,-106.32,-143.86
-3.15,-0.41,-1.43,-0.37,-0.22,-0.46,-0.42,-0.57,-0.75,-0.93,4,4,0.99,0.94,1.04,0.74,0.95,1.15,1.36,1.49,0.53,1.04,1.22,0.98,0.87,0.52,0.42,0.37,0.39,0.33,2.14,193.36,-248.23,-27.71,-28.75,-19.59,-10.01,-25.09,9.52,66.41,127.2,-188.35,67.93,-12.45,33.26,38.57,26.86,27.04,1.53,-37.35,537.54,119.63,-71.78,46.75,-21.61,-31.92,-46.14,-92.65,-139.28,-184.14
-2.96,-0.77,-1.07,-0.45,-0.23,-0.26,-0.22,-0.33,-0.56,-0.66,4,3.26,1.26,1.07,0.94,0.77,1,1.22,1.41,1.68,0.72,2.14,1.1,0.12,0.17,0.5,0.53,0.24,0.25,0.36,89.78,-9.7,-145.39,42.79,-11.47,-125.24,-33.02,-28.5,-83.86,-28.14,-142.09,-126.22,156.62,87.95,23.86,36.01,20.69,27.65,26.12,-40.83,410.95,126.22,3.23,38.09,2.93,-9.4,-20.2,-56.88,-113.4,-200.07
-2.87,-0.96,-0.84,-0.43,-0.24,-0.22,-0.16,-0.19,-0.3,-0.29,4,3.84,1.77,1.09,1.05,0.79,0.85,0.86,0.95,1.13,0.91,1.05,1.11,0.7,0.53,0.65,0.7,0.52,0.54,0.62,-134.16,55.73,-74.46,-36.25,-20.45,-90.7,-42.42,-88.87,-117.13,-88.07,103.03,-103.21,55.48,51.82,30.15,48.77,39.43,73.43,83.37,72.39,528.2,124.94,-24.41,-3.23,-32.1,-50.84,-55.05,-83.07,-105.35,-146.3
-3.34,-4,-4,-4,-4,-2.65,-0.81,-0.78,-0.35,-0.31,-3.11,-2.67,0.54,4,4,4,4,2.24,1.38,1.46,1.45,1.47,0.27,2.87,4,0.5,0.71,1.33,0.91,0.63,-191.77,84.53,295.84,443.6,-34.61,-163.82,139.28,-93.87,29.66,-45.53,180.36,162.05,37.9,-441.96,-272.22,206.67,-123.84,-13.92,-3.3,16.78,228.15,576.29,936.52,890.44,630.68,485.6,200.56,-20.26,-41.56,-80.38
-2.12,-1.12,-0.76,-0.55,-0.42,-0.54,-0.76,-1.08,-1.27,-1.54,4,2.72,1.33,0.96,0.98,1.18,1.3,1.29,1.96,2.44,1.6,1.28,0.83,0.35,0.12,0.47,0.33,0.07,0.31,0.33,116.03,-97.78,-6.77,-46.45,-120.3,-104.49,19.53,-36.68,-49.01,-74.04,-100.83,2.99,28.81,42.3,24.11,1.28,-1.1,-9.58,-78.8,-103.39,295.78,63.54,26.86,-5.92,-21.18,-55.97,-114.5,-160.22,-210.88,-309.45
-1.4,-1.42,-0.57,-0.25,-0.31,-0.35,-0.52,-0.83,-0.86,-1.13,2.84,1.04,1.63,1.38,1.06,1.18,1.33,1.41,1.66,1.86,2.61,0.6,0.26,0.71,0.73,0.49,0.34,0.53,0.64,0.76,103.58,-164.61,77.15,-97.9,-153.75,-6.47,-18.37,-99.24,-28.08,-73.49,-180.54,165.04,-25.33,-2.87,40.83,35.22,33.45,18.37,-35.95,-36.32,25.76,80.57,117.31,38.39,9.89,-23.56,-80.51,-126.1,-211.49,-290.83
2.42,-2.7,-0.79,-0.17,-0.43,-0.45,-0.59,-0.76,-0.76,-0.82,4,0.46,0.74,0.93,0.68,0.64,0.74,1.15,1.17,1.17,1.86,0.93,0.25,1.08,0.98,0.49,0.5,0.42,0.4,0.5,214.42,-294.13,122.74,-54.44,-177.98,-145.87,-54.14,-34.36,-64.15,-65.19,-446.23,324.04,-64.7,-83.68,64.94,62.19,18.25,18.31,19.71,-5.13,128.72,-139.59,134.89,-22.64,1.34,-8.97,-28.81,-57.43,-95.64,-139.89
-4,-4,-3.18,-1.67,-0.96,-0.97,-0.39,-0.62,-0.62,-0.75,2.79,4,4,4,2.48,1.27,1.1,0.62,0.75,0.74,1.3,2.56,2.72,0.66,0.63,0.78,0.59,0.27,0.2,0.43,604.8,460.02,-313.11,342.1,-52,-71.78,63.11,-62.5,-54.81,-41.2,34.55,-500.12,66.96,-75.07,-0.61,-3.85,-25.76,52.25,13.31,10.68,965.09,849.18,641.6,144.71,19.23,34.06,18.19,-8.67,-0.43,-30.15
-4,-4,-4,-4,-2.3,-0.26,-0.33,-1.06,-0.28,-0.36,-1.93,0.47,4,4,4,4,2.58,0.58,0.88,0.86,1.54,0.18,0.46,2.38,1.4,0.8,0.92,1.8,0.12,0.49,-21.79,249.63,586.43,-23.8,-418.09,260.99,-100.1,177.8,-102.36,-142.76,302.61,337.46,-145.94,-467.71,111.21,-174.13,18.43,-108.28,130.98,51.09,438.66,758.97,935.73,570.5,511.35,292.18,-25.09,-51.88,10.19,-40.28
-4,-4,-4,-0.12,-2.25,-0.76,-0.28,-0.34,-0.38,-0.54,2.4,4,4,4,1.32,0.25,0.87,0.85,0.75,0.84,0.87,2.35,1.48,1.96,2.08,0.47,0.95,1.27,0.84,0.35,207.15,91.19,-88.99,136.78,-224.85,112.49,-28.26,-151.55,-6.77,2.62,-149.6,-269.96,-59.08,-250.43,145.87,-20.81,-53.77,34.12,44.19,51.76,942.75,834.29,723.75,515.2,-247.92,91.31,57.43,31.37,-15.69,-40.34
-4,-4,-4,-2.17,1.41,-1.67,-0.24,-0.47,-0.43,-0.53,2.13,4,4,4,3.93,-0.07,1.09,0.52,0.52,0.85,1.48,3.86,2.07,2.56,1.01,0.92,0.12,0.4,0.41,0.23,486.88,410.89,-245,139.89,-366.21,88.68,12.51,-138.06,-67.87,-61.34,-262.57,-607.12,-30.15,-208.74,259.34,-128.97,51.82,83.62,58.59,51.21,934.57,721.74,637.88,289.37,27.65,-46.26,7.51,-32.84,-29.97,-44.98
-4,-4,-4,-1.23,-1.19,-0.81,-0.38,-0.46,-0.42,-0.47,3.74,4,4,4,2.18,0.79,0.81,0.67,0.78,0.89,0.94,3.25,1.09,1.94,1.22,0.65,0.65,0.69,0.56,0.37,377.69,78.19,-166.02,-4.82,-105.9,8.24,-61.04,-74.4,-43.27,-63.11,-216.74,-332.03,-43.4,-151.25,63.42,2.14,26.43,39.67,39.55,51.51,1020.32,763.31,711.3,327.39,-32.04,22.28,1.95,-17.4,-30.27,-62.13
-4,-4,-4,-2.55,-0.46,-0.87,-0.47,-0.49,-0.42,-0.43,3.02,4,4,4,4,1.82,1.12,0.79,0.77,1.03,0.49,1.4,1.07,0.04,0.74,0.77,0.69,0.64,0.6,0.42,222.41,83.86,-174.99,1.65,1.16,-97.53,-22.03,-14.53,-34.85,-78.12,-66.77,-186.83,70.74,9.4,-70.43,28.44,-0.24,17.64,28.5,49.26,940.25,769.84,585.08,424.5,203.43,-17.09,-10.93,-38.45,-32.29,-53.34
-4,-4,-4,-2.01,-1.34,-0.96,-0.62,-0.52,-0.49,-0.5,1.83,2.92,3.55,3.64,2.18,1.03,0.87,0.75,0.75,0.86,1.5,2.31,1.79,0.92,0.83,0.83,0.4,0.3,0.54,0.38,366.46,-0.98,-134.4,75.62,-95.21,-40.34,-0.06,-82.09,-86.18,-56.58,-129.88,-177.37,46.08,-21.97,17.58,26.43,35.1,25.7,14.47,16.36,704.28,573.24,482.06,280.27,83.19,43.27,19.29,5.62,-13.55,-34.85
-4,-4,-3.91,-1.64,-1.15,-0.34,-0.93,-0.41,-0.55,-0.71,2.57,3.27,4,4,2.12,2.02,0.37,0.66,0.87,1.03,1.41,1.81,1.97,0.87,0.86,1.1,0.09,0.04,0.33,0.41,391.11,-92.96,52.12,110.53,-182.01,-45.9,-9.89,-5.13,-152.4,-79.47,-165.89,-166.56,-22.52,-63.17,19.96,0.43,74.28,1.04,31.13,34.36,672.79,553.41,555.79,185.06,21,19.1,-60.06,11.11,-16.66,-44.8
-4,-4,-3.27,-1.72,-0.13,-0.98,-0.45,-0.39,-0.44,-0.68,4,4,4,4,4,1.22,0.54,0.64,0.93,1.02,-0.36,1.77,1.08,0.28,3.06,0.29,-0.28,0.63,0.42,0.2,423.22,-22.52,-98.94,159.67,-49.38,-36.93,-91.25,-140.81,-118.29,-9.4,-198.91,-245.91,-19.96,-106.51,-141.66,301.03,70.56,-24.78,76.17,27.71,967.71,778.69,633.91,341,134.16,-55.48,-37.05,-40.71,-51.39,-77.39
-4,-4,-2.64,-1.35,-0.99,-0.47,-0.35,-0.49,-0.38,-0.48,4,4,4,4,1.77,1.33,0.95,0.65,0.94,1.13,0.26,1.79,0.53,0.44,0.53,0.61,0.74,0.48,0.22,0.33,349.61,-47.36,-568.6,120.79,-65.12,-26.49,-34.12,-31.68,-12.76,-75.68,-232.67,-439.76,182.62,-30.21,81.12,3.11,14.77,48.34,26.18,6.53,1011.72,743.65,543.52,184.94,-16.17,7.87,-30.64,-42.72,-50.05,-89.36
-4,-4,-4,-1.57,-0.7,-0.94,-0.19,-0.46,-0.42,-0.35,2.92,4,4,4,3.2,0.93,1.08,0.64,0.69,0.93,0.45,2.43,2.26,1.08,1.36,1.01,0.58,0.81,0.7,0.38,332.03,202.33,-154.91,178.34,-109.44,-44.86,26.06,-117.92,-55.42,0.49,-13.98,-303.59,41.87,-151.79,-5,33.39,-13.55,31.62,41.99,17.15,1063.17,885.44,724.85,379.76,7.14,-23.32,-10.01,-63.6,-37.54,-49.26
-4,-4,-2.95,-1.34,-0.42,-0.62,-0.31,-0.33,-0.5,-0.48,3.8,4,4,4,2.95,1.66,1.32,1.07,0.92,1.16,0.28,0.3,1.42,-0.64,-0.2,0.34,0.4,0.39,0.15,0.24,409.06,127.44,-339.66,120.42,-64.15,-106.32,-22.46,-5.8,-45.9,-62.26,39.37,-196.72,29.66,87.77,-5.74,-17.27,-16.6,21.06,49.01,27.89,887.57,658.14,491.33,274.72,115.72,17.27,18.37,-42.79,-43.88,-46.45
-4,-3.3,-1.67,-0.4,-0.59,-0.39,-0.38,-0.67,-0.57,-0.64,4,4,4,2.81,1.29,1.14,0.9,0.7,0.85,1.09,3.28,1.17,0.44,1.49,0.53,0.45,0.44,0.56,0.5,0.29,396.06,-337.1,-85.21,-26.18,-134.58,45.23,-94.97,-185.91,-86.67,-33.81,-558.35,34.55,-61.04,-126.22,83.74,-8.91,40.77,59.14,33.45,44.19,807.56,534.48,213.5,15.08,-14.77,-19.17,-60.24,-81.12,-62.99,-91.86
-4,-3.68,-0.01,-1.7,-0.34,-0.37,-0.42,-0.35,-0.5,-0.73,4,4,4,0.83,1.11,0.94,0.83,1.05,1.19,1.48,2.75,0.65,2.7,1.17,0.46,1.02,0.94,0.44,0.25,0.52,-105.35,-107.18,33.75,-114.14,49.07,-137.15,-98.27,-9.77,-60.55,-65,-231.57,-52,-186.77,140.93,-55.18,23.13,47.73,32.78,25.51,-4.21,715.39,741.82,166.44,-92.16,54.14,-4.58,-18.13,-44.74,-107.42,-141.05
-4,-2.38,-0.42,-1.6,-0.28,-0.36,-0.62,-0.54,-0.6,-0.76,4,4,3.39,0.45,1.23,0.84,0.54,0.86,1.23,1.37,1.44,1.51,2.38,0.29,0.06,0.53,0.33,0.14,0.19,0.34,-595.89,194.15,-175.54,-112.37,106.45,-142.64,-160.03,-23.86,-49.8,-152.95,-7.45,-187.26,88.56,243.9,-93.75,79.28,104.61,39.06,34,55.6,564.88,355.29,-9.7,-102.66,37.17,-60.42,-55.91,-33.02,-89.9,-140.62
-4,-4,-4,-1.29,-0.59,-0.83,-0.48,-0.38,-0.48,-0.49,2.94,4,4,4,2.85,2.15,0.56,0.65,0.72,0.88,-0.42,0.79,2.46,-0.06,1.26,1.42,-0.08,0.37,0.36,0.17,417.79,511.84,-397.95,197.2,-75.68,-60.67,30.21,0.67,-89.54,-40.83,134.03,-444.7,-0.12,77.15,-59.94,106.57,125.49,1.71,58.17,40.83,1028.5,1090.15,520.2,209.05,15.14,-89.54,-36.62,-33.39,-38.39,-41.32
