0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
-4,-4,-4,-4,-4,-2.48,-1.98,-1.65,-1.25,-1.37,4,4,4,0.9,0.18,-0.93,-0.35,-0.06,-0.22,-0.57,-4,-4,-2.52,-0.83,1.21,1.28,0.7,0.66,0.8,0.76,429.14,480.04,94.79,-270.87,-364.87,-35.22,72.75,78.31,59.75,39.61,-3.11,-156.25,60.55,10.74,-195.92,-72.33,-18.86,-63.42,-14.1,94.67,-849.67,-1234.07,-1278.81,-864.69,-357.79,-102.23,-2.99,43.46,78.49,75.44
-2.49,-4,-4,-4,-4,-4,-2.83,-2.05,-1.7,-1.34,4,4,4,4,1.06,-0.21,-0.64,-0.51,-0.48,-0.35,-1.23,-3.76,-3.25,-2.72,-2.07,0.33,1.16,1.31,0.7,0.61,147.34,401,402.16,66.65,-100.4,-331.6,-1.77,76.48,7.63,9.28,-41.87,36.62,-52.31,-5.8,-118.65,-222.96,-207.03,-90.64,39.25,10.86,-326.48,-613.83,-1112.92,-1156.19,-991.09,-558.41,-208.44,-114.69,-46.51,28.38
-2.76,-4,-4,-4,-4,-4,-3.18,-1.82,-1.24,-1.17,4,4,4,3.73,1.01,-0.35,-1.1,-0.88,-0.6,-0.37,-0.64,-1.3,-1.37,-1.09,-0.66,0.75,1.2,1.23,0.93,0.9,162.54,215.27,125,-54.69,-122.99,-58.35,-70.68,-22.28,35.58,13.37,39.98,64.45,-7.57,-39.18,-170.47,-276.55,-145.63,-42.85,21.3,59.14,-362.55,-593.69,-946.66,-1177.19,-736.69,-558.35,-352.84,-172.91,-113.22,-37.6
-2.27,-4,-4,-4,-4,-4,-4,-2.6,-2.01,-1.57,4,4,4,3.47,1.65,-0.26,-1.15,-1.79,-1.44,-1,-1.13,-1.98,-2.77,-1.71,-0.78,-0.9,0.81,1.34,0.73,0.81,199.65,58.59,284.67,-2.62,48.95,48.1,-139.59,32.47,67.02,-5.43,42.79,31.37,-149.54,-211.61,-221.01,-256.47,-246.83,-139.04,-49.32,-8.79,-189.7,-430.54,-787.9,-917.11,-962.16,-793.15,-477.11,-361.63,-176.51,-75.81
-2.97,-4,-4,-4,-4,-4,-4,-3.21,-2.22,-1.54,4,4,4,2.86,1.5,0.03,-1.52,-1.7,-1.6,-0.97,-0.36,-1.96,-1.69,-0.29,0.23,0.71,2.11,1.39,0.75,1.07,186.4,199.1,86.61,76.48,22.71,-41.5,-91.67,-71.59,-56.4,-13.92,124.21,118.1,-76.84,-147.64,-110.9,-84.23,-72.94,77.82,63.35,29.3,-238.95,-487.55,-812.13,-1211,-1201.29,-865.05,-604.43,-355.35,-145.32,-24.72
-2.64,-4,-4,-4,-4,-4,-4,-3.87,-2.13,-1.45,3.46,3.61,4,3.6,1,0.19,-1.72,-2.41,-1.36,-1.14,-1.27,-2.33,-2.96,-3.1,-2.04,-0.83,0.9,1.61,0.65,0.9,187.87,117.37,406.62,153.5,226.26,131.1,-68.05,-115.78,65.55,10.07,185,67.75,56.46,-37.11,-129.52,-94.42,-202.58,-11.96,-10.19,17.7,-164.67,-310.67,-649.54,-1138.18,-1196.41,-1026.43,-814.33,-376.1,-189.27,-50.9
-2.7,-4,-4,-4,-4,-4,-4,-2.86,-2.25,-1.72,4,4,4,4,1.17,-1,-1.83,-1.1,-0.96,-0.97,-1.02,-1.66,-4,-4,-3.48,-1.9,1.1,1.01,0.5,0.66,253.36,145.63,314.33,342.59,102.84,36.19,14.47,70.62,48.52,-21.61,132.08,78.25,135.38,-174.19,-161.07,-271.73,-331.42,-51.39,-15.08,-18.55,-190.55,-384.03,-832.28,-1164.37,-1079.71,-958.98,-585.82,-223.39,-126.16,14.1
-3.7,-4,-4,-4,-4,-4,-3.52,-2.14,-1.78,-1.47,4,4,4,3.33,0.39,-1.37,-1.56,-0.77,-0.68,-0.53,-0.02,-1.1,-3.15,-3.41,-2.65,0.15,1.99,1.28,0.84,0.97,147.58,198.24,289.18,165.53,-7.26,-391.11,60.3,103.88,59.02,-0.49,95.4,215.94,174.13,131.53,50.48,-188.48,-155.21,-43.88,-1.4,-6.59,-202.39,-468.75,-1046.81,-1351.38,-1191.16,-583.19,-194.27,-143.68,-54.02,63.66
-4,-4,-4,-4,-4,-4,-2.62,-2.03,-1.62,-1.22,4,4,4,2.28,-1.37,-1.53,-1.34,-0.84,-0.61,-0.53,-2.92,-4,-3.56,-4,-1.88,1.9,1.32,0.55,0.86,0.93,277.65,468.81,299.87,380.07,-157.65,-293.82,183.41,104.8,-40.41,-154.48,101.32,81.3,-93.93,76.23,-39,-170.35,-84.53,19.29,-9.58,14.34,-413.76,-826.35,-1044.13,-1273.25,-903.14,-353.21,-172.73,-93.57,24.9,89.05
-4,-4,-4,-4,-4,-4,-3.7,-2.38,-1.7,-1.15,2.98,4,4,4,0.75,-1.48,-1.34,-0.74,-0.2,0.03,-0.43,-1.3,-3.5,-2.93,-3.75,1.07,1.15,0.82,1.32,1.32,88.5,189.7,253.97,129.82,64.33,-319.34,42.72,-8,-100.22,-50.6,102.54,231.57,385.8,70.01,-39.67,-127.69,-159.73,-88.99,19.41,117.74,-223.88,-491.82,-1236.33,-1615.42,-1305.48,-587.46,-235.11,-84.05,54.75,134.22
-3.73,-4,-4,-4,-4,-4,-4,-3.42,-2.23,-1.32,2.53,3.95,4,4,4,1.57,-0.66,-0.62,-0.48,0.36,0.94,-0.23,-1.9,-4,-4,-2.38,0.96,1.15,0.82,0.94,42.85,122.44,101.75,326.84,275.94,-68.18,-77.82,8.06,43.09,17.88,99.3,187.93,219.91,104.25,-33.94,-115.6,-17.46,14.65,22.64,44.37,-180.54,-361.45,-942.5,-1579.47,-1686.52,-1152.59,-500.67,-270.39,-51.09,58.47
-4,-4,-4,-4,-4,-4,-4,-3.41,-2.08,-1.39,3.64,4,1.15,3.96,4,-2.36,-0.98,-2.09,-1.02,-0.7,1.15,0.28,0.41,-0.54,1.23,1.48,2.31,1.46,1.65,1.81,51.09,-83.92,-235.9,68.85,-45.78,-376.65,-84.78,-142.03,-38.76,-73.49,177.43,223.02,21.85,-58.78,-54.81,16.97,6.23,19.41,12.76,88.93,-231.14,-762.27,-1060.12,-1448.73,-1607.3,-668.15,-481.14,-268.01,4.82,80.93
-4,-4,-4,-4,-4,-4,-3.27,-2.48,-1.6,-1.19,4,4,4,4,3.4,-1.72,-0.68,-0.8,0.02,0.15,-2.25,-3.3,-4,-2.83,-1.18,1.52,1.38,0.9,0.98,1.01,171.87,222.78,439.33,330.38,-223.94,-366.46,51.82,-35.58,-66.41,-53.96,81.24,121.03,-21.12,98.88,73.79,19.41,-183.04,32.35,49.07,84.47,-470.4,-976.81,-1345.7,-1626.34,-1098.21,-369.32,-217.35,-12.21,141.48,182.01
-4,-4,-4,-4,-3.37,-2.4,-1.59,-1.36,-1.4,-1.51,4,4,1.3,-0.79,0.06,-0.76,-0.18,0.25,0.36,0.85,-3.36,-2.51,1.75,2.71,1.04,1.83,1.75,1.23,0.81,0.46,5.25,58.65,-463.2,-29.66,181.34,-76.78,3.3,123.6,108.4,41.56,-217.47,-289.79,-234.5,-146.73,-100.04,26.12,101.26,138.61,144.59,187.19,-1564.27,-1290.1,-949.16,-486.21,-248.6,-14.59,160.28,174.68,273.01,384.83
-4,-4,-3.31,-2.81,-2.23,-1.47,-1.46,-1.45,-1.48,-2.11,3,0.02,0.25,-0.56,-0.48,0.07,0.3,0.72,1.12,1.35,0.47,2.11,1.27,1.41,1.01,0.71,0.72,0.52,0.24,-0.36,-286.38,-45.23,88.38,22.64,-23.93,9.95,27.04,31.31,12.02,-43.64,-95.83,-112.37,-20.08,13.55,127.38,118.53,91.86,107.3,115.23,177.86,-1129.76,-533.75,-215.03,-118.29,129.03,186.89,224.79,330.38,411.99,511.54
-3.72,-4,-2.89,-2.81,-2.73,-2.65,-2.59,-1.67,-1.77,-3.24,1.91,3.17,3.82,2.83,3.56,3.06,3.32,4,4,4,-1.68,-1.72,-1.45,0.09,-0.91,-0.76,-0.68,0.37,-0.02,-1.1,-5.31,-21.18,-224.55,-147.34,8.24,-122.07,-90.33,-34.42,-37.84,99.67,328.31,136.78,86.43,125.73,244.51,245.36,186.46,-77.45,-104.74,-3.97,657.9,674.62,638.61,536.56,458.68,426.82,380.49,149.41,-3.3,-238.4
-2.45,-1.61,-1.32,-1.35,-0.95,-1.66,-2.59,-4,-4,-4,3.69,3.08,2.55,2.67,2.92,2.68,3.41,4,4,4,-1.51,-0.56,0.03,0.27,0.14,0.27,0.17,-1.64,-4,-4,-79.41,-83.25,-74.34,10.07,-24.72,-16.54,130.8,237.12,239.5,350.1,166.5,81.85,42.3,56.15,137.76,117.31,47.73,-26.55,122.68,13.55,369.87,376.04,286.87,245.48,181.64,31.07,-105.47,-347.41,-979.8,-1672.61
-3.66,-4,-4,-4,-4,-4,-1.9,-1.22,-0.74,-0.54,3.84,4,4,1.51,0.07,-1.78,-0.64,-0.48,-0.17,0.1,-0.65,-1.67,-2.89,-2.46,0.84,1.98,1.31,0.95,0.82,0.98,110.05,171.57,246.03,48.34,-243.23,-135.25,34.61,-7.2,17.82,-25.94,37.29,8.18,144.41,-134.16,-146.48,-41.5,-18.37,30.46,-20.14,35.71,-275.63,-686.52,-1301.7,-1296.51,-1196.59,-327.09,-128.17,-39.37,72.63,148.74
-3.87,-4,-4,-4,-4,-4,-2.3,-1.43,-0.64,-0.25,3.58,4,4,3.66,1.32,-2.22,-0.47,-0.33,0.24,0.18,-0.19,-1.06,-2.54,-1.17,0.26,0.95,2.01,1.51,1.04,0.84,40.77,72.27,106.51,118.04,-81.91,-274.23,6.65,-20.51,-9.22,-15.93,-57.8,-50.11,37.9,-280.58,-110.35,-9.09,-121.64,52.67,92.53,136.05,-378.6,-705.32,-1239.01,-1140.75,-1289.49,-381.9,-97.6,-20.69,57.19,52.61
-3.97,-4,-4,-4,-4,-4,-2.86,-1.69,-0.9,-0.39,2.59,3.76,4,3.03,0.2,-1.67,-1.3,-0.83,0.01,0.29,-1.08,-2.31,-2.53,-2.33,-0.08,1.62,1.49,1.15,0.97,0.8,120.61,53.96,86.67,341.49,-43.95,-183.35,-20.08,-47.18,-51.76,-10.74,82.4,16.66,-57.01,-265.75,-102.97,-28.02,-78.49,10.13,43.95,62.93,-292.79,-604.68,-1354.13,-1528.99,-1019.9,-622.92,-122.44,4.39,86.85,84.11
-2.69,-3.34,-4,-4,-4,-4,-3.99,-2.13,-1.23,-0.79,3.99,4,4,4,2.08,-0.53,-1.07,-0.95,-0.59,-0.29,0.52,-0.67,-3.41,-3.13,-1.54,-1.01,1.18,0.89,0.87,1.05,50.72,81.42,159.73,170.78,224.61,90.64,-127.32,-45.65,-29.05,-64.03,68.6,112.67,108.03,-141.24,-192.81,-166.87,-74.52,-28.87,-53.83,-9.77,-82.95,-345.15,-790.77,-1144.53,-1305.73,-754.52,-447.08,-245,-108.4,-41.44
-2.83,-4,-4,-4,-4,-4,-3.92,-2.18,-0.86,-0.14,3.7,4,4,4,2.03,-1.67,-1.83,-0.98,0.45,0.55,-1.36,-2.24,-3.08,-4,-3.76,0.1,1.05,0.4,0.71,0.76,192.02,172.49,344.18,465.09,221.8,-284.42,101.56,-21.97,-30.76,12.15,60.85,6.1,4.21,29.97,-11.84,-114.01,-100.83,32.96,-14.83,11.9,-180.11,-476.68,-882.81,-1383.61,-1312.13,-678.71,-231.99,4.03,115.91,116.88
-2.78,-4,-4,-4,-4,-4,-4,-3.22,-1.96,-1.16,3.84,4,4,4,4,-0.49,-0.28,-1.22,-0.8,-0.19,-1.14,-2.85,-3.93,-4,-3.56,-0.95,0.64,0.72,0.91,0.97,163.94,344.97,483.22,426.94,250.61,-179.14,85.08,12.08,1.34,17.76,83.92,4.21,-24.41,-7.02,82.64,-110.84,-167.54,26.49,-17.88,37.48,-193.05,-466.37,-956.48,-1201.35,-1514.95,-855.96,-378.42,-204.96,-2.93,72.02
-2.93,-4,-4,-4,-4,-4,-4,-2.45,-1.22,-0.99,3.58,4,4,4,4,-0.47,-1.56,-0.26,-0.21,-0.5,-0.76,-1.18,-3.2,-4,-4,-1.59,0.46,0,0.47,0.68,123.78,185.18,424.38,461.79,433.11,-385.93,264.83,53.96,1.53,-31.56,81.12,29.66,41.75,-59.27,-36.01,-92.83,-222.72,-58.47,47.06,112.73,-170.29,-404.79,-852.17,-1441.65,-1496.95,-924.74,-315.98,-128.36,-48.22,-7.45
-4,-4,-4,-4,-4,-4,-4,-2.76,-1.76,-1.17,3.09,4,4,4,4,3.31,0.12,-0.34,-0.23,-0.38,-0.63,-2.04,-2.38,-2.05,-0.47,2.25,1.7,1.75,1.49,1.18,70.92,85.69,189.64,297.36,69.7,-450.2,-21.36,-60.67,19.47,41.87,84.47,42.18,-2.2,-18.37,142.64,140.75,70.74,-9.34,12.45,7.45,-286.13,-551.21,-1243.71,-1814.76,-1612.73,-1192.26,-399.9,-193.24,-112.73,-15.87
-3.85,-4,-4,-4,-4,-4,-4,-2.45,-1.36,-0.65,3.62,4,4,4,4,0.62,-0.66,-0.77,-0.32,-0.18,-0.25,-1.35,-1.53,-1.63,-0.85,1.99,2.32,1.16,1.15,0.99,103.94,210.21,-1.22,285.71,111.33,-537.48,144.47,23.68,-46.81,-16.91,89.48,117.43,-15.14,-17.09,74.52,96.56,7.2,7.75,65,132.63,-254.33,-536.74,-1351.5,-1737.37,-1356.26,-965.76,-400.82,-153.75,-6.41,18.25
-4,-4,-4,-4,-4,-4,-3.93,-2.38,-1.39,-0.92,3.28,4,4,4,3.69,0.49,0,-0.46,-0.15,-0.1,-0.3,-1.21,-2.49,-3.35,-0.9,1.02,1.54,1.5,1.42,1.07,158.94,324.89,253.6,0.79,-118.35,-252.99,-47.67,-4.39,24.23,44.68,121.28,192.2,193.18,156.13,-127.5,-37.54,-23.19,15.32,80.93,115.54,-334.23,-713.44,-1634.16,-1564.39,-1232.79,-616.64,-345.15,-142.33,3.6,33.75
-4,-4,-4,-4,-4,-4,-4,-3.99,-2.69,-1.83,3.24,4,4,4,4,1.17,-0.74,-2.25,-2.09,-0.79,0.05,0.43,-0.63,0.29,0.74,0.94,1.7,1.39,1.42,1.51,171.51,102.23,41.44,94.42,-347.35,-101.75,-57.01,-152.71,-2.44,22.89,144.71,157.29,277.53,366.03,144.41,-151.79,-55.18,-3.48,10.01,76.9,-192.63,-476.99,-948.79,-1639.34,-1349.85,-1145.63,-697.94,-318.12,-62.74,112.79
-3.2,-4,-4,-4,-4,-4,-4,-4,-3.29,-2.32,4,4,4,4,4,2.18,0.49,-0.7,-1.24,-1.43,-0.3,-1.73,-2.85,-4,-2.88,-0.6,0.75,1.18,1.11,0.74,64.33,390.26,75.32,311.16,416.02,-416.14,147.83,119.02,-175.6,75.38,123.35,229.31,134.52,146.42,139.89,69.95,-197.33,-127.62,67.5,53.89,-31.19,-269.78,-945.01,-1327.76,-1514.28,-1062.19,-696.9,-472.53,-208.68,-91.61
-2.89,-4,-4,-4,-4,-4,-4,-4,-3.76,-2.16,3.33,4,4,4,4,3.29,1.44,0.91,-0.81,-0.1,-1.07,-1.19,-1.95,-4,-2.53,-2.69,0.21,1,0.45,1.19,188.6,214.11,231.38,345.34,136.84,182.98,-44.98,31.07,60.24,13.24,239.69,160.52,246.83,212.22,59.94,-86.67,-94.24,-47.06,17.09,-4.88,-57.8,-208.62,-523.19,-1124.69,-1511.9,-1293.15,-905.21,-657.78,-247.92,-65
-3.7,-4,-4,-4,-4,-4,-3.84,-2.17,-1.35,-1,3.65,4,4,4,0.72,-1.31,-1.45,-1.1,-0.79,-0.83,0.03,-1.17,-1.62,-2.56,-1.86,1.36,0.99,0.15,0.93,0.58,147.71,159.24,62.68,203.98,-110.66,-63.48,155.03,67.93,-24.66,-16.66,207.21,191.83,101.2,72.2,-74.77,-131.29,3.17,52.43,80.57,163.64,-282.41,-539.86,-1232.67,-1624.15,-1044.74,-575.56,-242.25,-101.14,-34.97,25.82
-3.22,-4,-4,-4,-4,-4,-3.83,-2.31,-1.57,-1.18,4,4,4,4,0.5,-0.9,-0.92,-0.51,-0.2,-0.28,0.48,-1.01,-1.36,-0.74,-2.01,0.38,0.22,0.41,1.03,0.93,107.79,354.49,253.05,284.48,-97.96,-18.55,18.74,-84.35,-47.42,33.69,49.26,199.83,133.54,198.55,174.56,-96.07,56.46,24.48,44.43,62.68,-351.62,-786.93,-1291.99,-1451.66,-1181.4,-492.37,-290.16,-0.79,93.75,139.1
-3.37,-4,-4,-4,-4,-4,-4,-2.54,-1.21,-0.79,4,4,4,4,4,-1.83,-1.19,-0.83,0.2,0.11,-0.35,-0.75,-4,-3.48,-2.2,1.68,1.29,0.72,1.02,0.7,197.81,227.97,227.54,252.38,-78.8,-100.83,47.61,-1.65,28.26,6.47,58.17,79.16,163.82,53.47,60.12,-184.88,-52.19,-38.57,35.1,31.74,-151.49,-497.62,-1132.2,-1627.26,-1449.89,-634.83,-307.07,-23.13,90.82,130.25
-4,-4,-4,-4,-4,-4,-4,-4,-2.73,-1.51,3.1,4,4,4,4,4,-0.06,-1.28,-0.62,0.11,0.41,-0.82,-3.57,-4,-4,-2.92,-0.45,0.97,1.01,0.86,132.14,92.96,322.14,590.94,445.43,-86.36,22.64,68.73,-14.22,8.79,109.13,118.9,222.96,265.87,310.06,101.68,109.8,-109.19,55.24,26.06,-109.31,-413.02,-827.33,-1509.58,-1663.64,-1409.61,-887.15,-241.33,24.54,126.71
-3.82,-4,-4,-4,-4,-4,-4,-3.5,-1.98,-1.41,3.9,4,4,4,4,0.65,-3.37,-1.93,-0.41,-0.3,-0.69,-2.07,-2.82,-2.92,-2.51,-0.43,0.94,0.54,1.34,0.99,52.37,160.34,205.26,378.66,57.68,-222.11,79.47,57.8,33.57,-9.89,84.05,257.57,-76.6,-30.88,-3.72,-260.38,-25.21,-77.58,-22.77,101.81,-208.86,-612.43,-1170.59,-1500.79,-1416.02,-1074.58,-479.37,-120.48,32.71,82.95
-4,-4,-4,-4,-4,-4,-4,-3.58,-2.23,-1.44,3.66,4,3.65,4,4,0.15,-1.19,-1.32,-0.35,0.1,-0.22,-3.14,-4,-3.8,-3.69,-0.33,1.41,0.94,1.19,0.99,27.47,114.87,425.11,320.68,-30.52,-143.25,90.21,53.71,71.59,44.62,100.71,187.99,112,-67.93,-23.25,-251.59,-40.22,31.37,39.55,119.93,-288.94,-684.51,-1426.33,-1506.29,-1340.27,-921.2,-451.23,-151.73,55.42,147.64
-4,-4,-4,-4,-4,-4,-4,-3.47,-2.09,-1.38,3.3,4,4,4,4,1.55,0.42,-0.24,-0.11,-0.05,-1.04,-2.55,-3.94,-4,-4,-2.04,0.26,0.78,0.6,1.07,136.9,262.76,339.29,611.63,196.53,30.4,88.44,96.44,76.6,-4.15,135.56,134.22,27.34,-124.15,-89.05,-156.56,-178.16,1.28,3.36,-2.5,-185.49,-451.48,-1222.6,-1523.44,-1464.36,-1422,-328.06,-176.45,-2.81,70.31
-2.86,-4,-4,-4,-4,-4,-4,-2.57,-1.88,-1.34,4,4,4,4,1.96,-0.23,-1.43,-0.83,-1.2,-0.81,-0.55,-3.57,-3.12,-3.85,-1.69,-0.19,0.89,0.72,0.57,0.48,-0.18,354.61,228.64,194.64,123.9,79.22,-32.9,71.47,-2.08,0.12,3.85,261.66,45.72,-218.08,-105.83,-151.73,21.55,21.97,89.36,97.05,-198.79,-644.1,-1401.43,-1238.34,-1393.8,-1055.85,-226.2,-148.07,-36.93,106.26
-3.75,-4,-4,-4,-4,-4,-4,-2.39,-1.71,-1.08,3.73,4,4,4,0.88,-1.02,-2.24,-0.96,-0.58,-0.25,-0.32,-1.48,-3.2,-4,-3.84,-1.38,0.13,0.49,1.01,0.73,305.24,312.74,328.74,431.52,-15.99,46.45,154.24,7.02,-9.46,8.3,194.58,213.32,281.74,261.78,-22.16,-154.91,-152.34,-38.94,-25.45,45.65,-170.9,-412.78,-1047.24,-1582.34,-1071.96,-948.61,-505.49,-75.81,-25.27,70.31
-2.98,-4,-4,-4,-4,-4,-4,-3.31,-2.08,-1.41,4,4,4,4,3.5,-0.18,-2.92,-1.92,-1.07,-0.36,-0.76,-2.45,-2.59,-1.87,-1.71,-0.44,0.55,0.62,0.52,0.47,220.4,272.09,345.46,417.48,178.96,-214.48,94.18,88.2,4.52,-32.29,60.12,57.19,-75.44,30.82,173.46,54.5,-28.81,-5.13,60.24,27.83,-255.13,-506.23,-1102.48,-1297.36,-1185.06,-995.79,-401.25,-116.09,96.92,234.31
-4,-4,-4,-4,-4,-4,-4,-3.26,-2.07,-1.45,4,4,4,4,4,0.02,-0.92,-0.77,0.01,0.25,-0.71,-2.19,-3.13,-4,-2.68,-0.36,0.79,0.62,0.03,0.61,163.57,312.56,382.51,208.98,32.78,-194.89,41.99,97.41,93.14,52.67,50.6,88.2,1.46,105.16,-67.5,-188.23,-22.52,13,21.48,-13.61,-377.26,-758.97,-1447.14,-1382.93,-1255.62,-710.57,-134.09,16.17,180.54,270.32
-4,-4,-4,-4,-2.73,-1.69,-1.32,-1.06,-1.04,-1.1,4,1.99,-1.49,-1.07,-0.93,-0.22,0.01,0.11,0.54,0.81,-3.56,-0.95,1.37,0.79,0.7,0.97,0.61,0.17,0.09,0.13,317.38,-224.73,-97.41,78.98,19.29,47.3,12.15,-42.97,-26.49,-3.85,33.02,-170.53,-136.23,-21.3,-66.22,-15.5,106.26,130.07,68.24,67.99,-1377.2,-1156.68,-537.72,-253.54,-9.52,158.08,197.02,297.06,362.55,405.7
-4,-4,-4,-3.32,-2.19,-1.23,-1.07,-1.16,-1.13,-1.19,4,-0.55,-1.34,-1.32,-0.92,-0.03,0.06,0.27,0.58,0.72,-2.59,0.63,1.85,1.06,1.01,0.84,0.45,0.29,0.43,0.33,157.35,-389.71,14.28,131.16,13.92,0.31,-4.64,-26.49,-57.74,-58.23,70.92,14.77,4.39,-71.35,12.39,73.67,113.28,73.61,23.01,12.45,-1450.62,-843.44,-371.89,-194.34,74.1,145.94,177.55,296.75,357.67,384.16
-3.28,-4,-4,-4,-4,-4,-3.69,-2.86,-2.22,-1.43,3.7,4,4,4,2.21,-0.94,-0.92,-1,-0.6,-0.29,-0.5,-1.11,-2.76,-3.79,-2.99,-0.27,0.36,-0.01,0.41,0.85,180.54,247.56,330.32,256.47,99.85,-1.89,51.82,75.32,-39.79,-94.97,52.12,96.68,116.7,-68.6,-36.13,-177.61,-85.02,-54.44,-38.76,37.29,-238.46,-483.28,-1088.13,-1311.46,-1192.38,-679.75,-362.18,-191.16,-26.61,81.24
-3.6,-4,-4,-4,-4,-4,-3.78,-2.46,-1.78,-1.31,4,4,4,4,2.18,-2.42,-0.43,-0.62,-0.38,-0.32,-1.3,-3.24,-4,-4,-3.23,-1.08,-0.39,0.34,0.51,0.66,191.96,357.48,445.43,419.43,183.17,-74.95,59.08,-9.89,-59.14,-70.8,6.23,95.4,-16.54,-106.14,-91.8,-169.62,-169.62,-56.52,15.56,63.78,-281.98,-606.57,-1068.24,-1182.43,-1220.21,-768.13,-179.57,-52.12,67.38,136.41
-3.83,-4,-4,-4,-4,-4,-3.42,-2.54,-1.91,-1.27,4,4,4,4,3.73,-0.39,-0.58,-0.62,-0.2,-0.01,-0.6,-2.07,-3.11,-3.44,-3,-0.68,0.65,0.32,0.53,0.81,132.57,259.46,294.37,387.94,240.17,-272.34,52.49,54.2,-29.79,-55.73,128.72,217.65,44.01,55.73,-5.25,-54.2,-116.94,-22.83,9.7,63.9,-265.5,-661.99,-1234.07,-1379.46,-1226.5,-641.36,-226.07,-133.48,38.21,65.8
-3.68,-4,-4,-4,-4,-4,-4,-3.37,-2.64,-2.01,3.28,4,4,4,3.82,0.44,-0.77,-1.55,-1.27,-0.7,0.5,-0.48,-1.81,-2.04,-1.53,-0.68,1.39,1.08,0.59,0.9,123.29,177.19,233.58,102.78,33.45,-81.67,-176.21,8,89.05,13.49,192.32,297.3,464.36,338.75,234.25,122.07,-63.54,-30.09,-29.97,-30.4,-151.12,-323.91,-906.01,-1415.41,-1446.11,-980.9,-301.88,-192.69,-31.74,110.96
-4,-4,-4,-4,-4,-4,-4,-2.61,-2.02,-1.6,4,4,4,4,2.63,0.94,-0.87,-0.31,-0.21,-0.07,-2.5,-4,-4,-3.65,-2.4,-0.14,0.7,0.7,0.93,0.68,211.98,186.77,523.74,327.45,-57.68,-129.58,30.82,-24.11,-21.97,-4.58,74.34,99.49,-134.03,-305.3,2.01,-189.94,-157.41,-85.14,-22.03,41.56,-424.19,-830.2,-1392.82,-1207.7,-993.23,-846.25,-224.91,-43.21,34.91,125.61
-4,-4,-4,-4,-4,-4,-3.07,-2.25,-1.88,-1.54,4,4,4,4,3.11,-0.54,-0.24,-0.3,-0.09,0.09,-1.63,-3.9,-4,-4,-1.56,1.22,0.85,0.66,0.69,0.52,274.9,407.59,386.23,355.53,-122.44,-253.91,48.89,32.29,-35.46,-45.84,42.48,-59.51,-35.28,14.16,-74.34,-23.74,-76.78,-62.56,8.79,79.35,-594.48,-1005,-1496.58,-1244.26,-932.92,-521.18,-93.63,7.87,142.03,215.94
-2.98,-4,-4,-4,-4,-4,-4,-2.76,-1.9,-1.48,3.9,4,4,4,3.09,0.91,-2.08,-0.76,-0.62,-0.67,-0.33,-2.54,-2.86,-1.71,-2.07,0.25,2.04,1.43,1.23,0.99,152.71,309.2,206.73,319.58,-91.86,-356.69,-90.52,77.21,-16.85,-29.42,29.3,191.83,3.48,-73.18,81.24,-170.65,-281.56,-70.62,55.11,58.04,-252.2,-449.28,-1074.77,-1388.55,-1137.7,-922.42,-604.92,-135.25,-75.74,42.72
-2.47,-4,-4,-4,-4,-4,-4,-3.93,-2.86,-2,4,4,4,4,4,1.78,-1.4,-1.51,-1.46,-0.44,-1.07,-2.22,-1.53,-1.83,-1.44,-0.46,1.59,1.28,0.93,1.06,176.27,453.92,-103.21,320.07,212.95,-220.89,-157.29,6.84,-48.03,39.61,182.98,156.62,95.7,-199.22,-37.29,-13.24,-209.96,-69.15,43.15,88.32,-239.93,-407.23,-947.51,-1090.52,-1177.25,-1024.78,-472.84,-234.5,-9.16,161.44
-3.68,-4,-4,-4,-4,-4,-4,-3.22,-2.26,-1.67,3.97,4,4,4,2.77,0.38,-0.96,-1.16,-1.15,-0.75,-0.17,-1.15,-2.78,-2.55,-1.86,0.2,1.29,0.94,0.91,0.95,98.02,161.25,241.94,46.08,4.15,-94.42,3.3,73.79,-1.83,-49.62,143.25,189.03,226.5,31.86,120.97,-126.77,-93.2,-90.33,-4.46,16.3,-236.94,-510.13,-1153.56,-1400.33,-1079.59,-869.2,-491.58,-215.76,-40.95,100.46
-2.8,-4,-4,-4,-4,-4,-4,-2.94,-2.19,-1.74,4,4,4,4,3.75,1.12,-1.32,-0.51,-0.43,-0.28,-0.4,-3.94,-3.63,-3.22,-2.12,-0.62,1.51,0.77,0.64,0.85,232.06,529.3,166.14,172.55,138.67,-341.43,-175.48,130.49,22.28,-145.14,18.8,296.14,52.55,-71.72,-59.39,-72.88,-129.15,-226.44,-134.95,69.58,-306.95,-615.17,-1170.04,-1254.39,-1144.71,-752.62,-205.08,-60.12,44.37,171.94
